,0
1225,2.2561280640320156
1226,2.266133066533266
1227,2.2761380690345163
1228,2.2861430715357667
1229,2.296148074037019
1230,2.306153076538269
1231,2.3161580790395195
1232,2.32616308154077
1233,2.3361680840420203
1234,2.3461730865432706
1235,2.3561780890445227
1236,2.366183091545773
1237,2.3761880940470235
1238,2.386193096548274
1239,2.396198099049524
1240,2.4062031015507745
1241,2.416208104052025
1242,2.426213106553277
1243,2.4362181090545274
1244,2.4462231115557778
1245,2.456228114057028
1246,2.4662331165582785
1247,2.476238119059529
1248,2.486243121560779
1249,2.4962481240620313
1250,2.5062531265632817
1251,2.516258129064532
1252,2.5262631315657824
1253,2.5362681340670328
1254,2.546273136568283
1255,2.5562781390695353
1256,2.5662831415707856
1257,2.576288144072036
1258,2.5862931465732864
1259,2.5962981490745367
1260,2.606303151575787
1261,2.6163081540770374
1262,2.6263131565782896
1263,2.63631815907954
1264,2.6463231615807903
1265,2.6563281640820406
1266,2.666333166583291
1267,2.6763381690845414
1268,2.6863431715857917
1269,2.696348174087044
1270,2.706353176588294
1271,2.7163581790895446
1272,2.726363181590795
1273,2.7363681840920453
1274,2.7463731865932957
1275,2.756378189094548
1276,2.766383191595798
1277,2.7763881940970485
1278,2.786393196598299
1279,2.7963981990995492
1280,2.8064032016007996
1281,2.81640820410205
1282,2.826413206603302
1283,2.8364182091045524
1284,2.846423211605803
1285,2.856428214107053
1286,2.8664332166083035
1287,2.876438219109554
1288,2.8864432216108042
1289,2.8964482241120564
1290,2.9064532266133067
1291,2.916458229114557
1292,2.9264632316158075
1293,2.936468234117058
1294,2.946473236618308
1295,2.9564782391195585
1296,2.9664832416208107
1297,2.976488244122061
1298,2.9864932466233114
1299,2.9964982491245618
1300,3.006503251625812
1301,3.0165082541270625
1302,3.0265132566283146
1303,3.036518259129565
1304,3.0465232616308153
1305,3.0565282641320657
1306,3.066533266633316
1307,3.0765382691345664
1308,3.0865432716358168
1309,3.096548274137069
1310,3.1065532766383193
1311,3.1165582791395696
1312,3.12656328164082
1313,3.1365682841420703
1314,3.1465732866433207
1315,3.156578289144571
1316,3.166583291645823
1317,3.1765882941470736
1318,3.186593296648324
1319,3.1965982991495743
1320,3.2066033016508246
1321,3.216608304152075
1322,3.226613306653327
1323,3.2366183091545775
1324,3.246623311655828
1325,3.256628314157078
1326,3.2666333166583286
1327,3.276638319159579
1328,3.2866433216608293
1329,3.2966483241620814
1330,3.306653326663332
1331,3.316658329164582
1332,3.3266633316658325
1333,3.336668334167083
1334,3.346673336668333
1335,3.3566783391695836
1336,3.3666833416708357
1337,3.376688344172086
1338,3.3866933466733364
1339,3.396698349174587
1340,3.406703351675837
1341,3.4167083541770875
1342,3.4267133566783397
1343,3.43671835917959
1344,3.4467233616808404
1345,3.4567283641820907
1346,3.466733366683341
1347,3.4767383691845914
1348,3.486743371685842
1349,3.496748374187094
1350,3.5067533766883443
1351,3.5167583791895947
1352,3.526763381690845
1353,3.5367683841920954
1354,3.5467733866933457
1355,3.556778389194596
1356,3.5667833916958482
1357,3.5767883941970986
1358,3.586793396698349
1359,3.5967983991995993
1360,3.6068034017008497
1361,3.6168084042021
1362,3.626813406703352
1363,3.6368184092046025
1364,3.646823411705853
1365,3.6568284142071033
1366,3.6668334167083536
1367,3.676838419209604
1368,3.6868434217108543
1369,3.6968484242121065
1370,3.706853426713357
1371,3.716858429214607
1372,3.7268634317158575
1373,3.736868434217108
1374,3.7468734367183583
1375,3.7568784392196086
1376,3.7668834417208608
1377,3.776888444222111
1378,3.7868934467233615
1379,3.796898449224612
1380,3.806903451725862
1381,3.8169084542271126
1382,3.826913456728363
1383,3.836918459229615
1384,3.8469234617308654
1385,3.8569284642321158
1386,3.866933466733366
1387,3.8769384692346165
1388,3.886943471735867
1389,3.896948474237119
1390,3.9069534767383693
1391,3.9169584792396197
1392,3.92696348174087
1393,3.9369684842421204
1394,3.946973486743371
1395,3.956978489244621
1396,3.9669834917458733
1397,3.9769884942471236
1398,3.986993496748374
1399,3.9969984992496244
1400,4.007003501750875
1401,4.017008504252125
1402,4.027013506753375
1403,4.037018509254628
1404,4.047023511755878
1405,4.057028514257128
1406,4.067033516758379
1407,4.077038519259629
1408,4.087043521760879
1409,4.0970485242621315
1410,4.107053526763382
1411,4.117058529264632
1412,4.127063531765883
1413,4.137068534267133
1414,4.147073536768383
1415,4.157078539269634
1416,4.167083541770886
1417,4.177088544272136
1418,4.1870935467733865
1419,4.197098549274637
1420,4.207103551775887
1421,4.217108554277138
1422,4.227113556778388
1423,4.23711855927964
1424,4.2471235617808905
1425,4.257128564282141
1426,4.267133566783391
1427,4.2771385692846415
1428,4.287143571785892
1429,4.297148574287144
1430,4.307153576788394
1431,4.317158579289645
1432,4.327163581790895
1433,4.3371685842921455
1434,4.347173586793396
1435,4.357178589294646
1436,4.367183591795898
1437,4.377188594297149
1438,4.387193596798399
1439,4.397198599299649
1440,4.4072036018009
1441,4.41720860430215
1442,4.4272136068034005
1443,4.437218609304653
1444,4.447223611805903
1445,4.457228614307153
1446,4.467233616808404
1447,4.477238619309654
1448,4.487243621810904
1449,4.4972486243121566
1450,4.507253626813407
1451,4.517258629314657
1452,4.527263631815908
1453,4.537268634317158
1454,4.547273636818408
1455,4.557278639319659
1456,4.567283641820911
1457,4.577288644322161
1458,4.587293646823412
1459,4.597298649324662
1460,4.607303651825912
1461,4.617308654327163
1462,4.627313656828413
1463,4.637318659329665
1464,4.6473236618309155
1465,4.657328664332166
1466,4.667333666833416
1467,4.677338669334667
1468,4.687343671835917
1469,4.697348674337167
1470,4.707353676838419
1471,4.71735867933967
1472,4.72736368184092
1473,4.7373686843421705
1474,4.747373686843421
1475,4.757378689344671
1476,4.767383691845923
1477,4.777388694347174
1478,4.787393696848424
1479,4.7973986993496744
1480,4.807403701850925
1481,4.817408704352175
1482,4.8274137068534255
1483,4.837418709354678
1484,4.847423711855928
1485,4.857428714357178
1486,4.867433716858429
1487,4.877438719359679
1488,4.8874437218609295
1489,4.89744872436218
1490,4.907453726863432
1491,4.917458729364682
1492,4.927463731865933
1493,4.937468734367183
1494,4.947473736868433
1495,4.957478739369684
1496,4.967483741870936
1497,4.977488744372186
1498,4.987493746873437
1499,4.997498749374687
1500,5.007503751875937
1501,5.017508754377188
1502,5.027513756878438
1503,5.03751875937969
1504,5.0475237618809405
1505,5.057528764382191
1506,5.067533766883441
1507,5.077538769384692
1508,5.087543771885942
1509,5.097548774387192
1510,5.1075537768884445
1511,5.117558779389695
1512,5.127563781890945
1513,5.1375687843921956
1514,5.147573786893446
1515,5.157578789394696
1516,5.167583791895948
1517,5.177588794397199
1518,5.187593796898449
1519,5.1975987993996995
1520,5.20760380190095
1521,5.2176088044022
1522,5.227613806903451
1523,5.237618809404703
1524,5.247623811905953
1525,5.257628814407203
1526,5.267633816908454
1527,5.277638819409704
1528,5.2876438219109545
1529,5.297648824412205
1530,5.307653826913457
1531,5.317658829414707
1532,5.327663831915958
1533,5.337668834417208
1534,5.347673836918458
1535,5.357678839419709
1536,5.367683841920961
1537,5.377688844422211
1538,5.387693846923462
1539,5.397698849424712
1540,5.407703851925962
1541,5.417708854427213
1542,5.427713856928463
1543,5.437718859429715
1544,5.447723861930966
1545,5.457728864432216
1546,5.467733866933466
1547,5.477738869434717
1548,5.487743871935967
1549,5.497748874437217
1550,5.5077538769384695
1551,5.51775887943972
1552,5.52776388194097
1553,5.537768884442221
1554,5.547773886943471
1555,5.557778889444721
1556,5.567783891945972
1557,5.577788894447224
1558,5.587793896948474
1559,5.5977988994497245
1560,5.607803901950975
1561,5.617808904452225
1562,5.627813906953476
1563,5.637818909454728
1564,5.647823911955978
1565,5.6578289144572285
1566,5.667833916958479
1567,5.677838919459729
1568,5.6878439219609795
1569,5.69784892446223
1570,5.707853926963482
1571,5.717858929464732
1572,5.727863931965983
1573,5.737868934467233
1574,5.7478739369684835
1575,5.757878939469734
1576,5.767883941970984
1577,5.777888944472236
1578,5.787893946973487
1579,5.797898949474737
1580,5.807903951975987
1581,5.817908954477238
1582,5.827913956978488
1583,5.83791895947974
1584,5.847923961980991
1585,5.857928964482241
1586,5.867933966983491
1587,5.877938969484742
1588,5.887943971985992
1589,5.897948974487242
1590,5.907953976988495
1591,5.917958979489745
1592,5.927963981990995
1593,5.937968984492246
1594,5.947973986993496
1595,5.957978989494746
1596,5.967983991995997
1597,5.977988994497249
1598,5.987993996998499
1599,5.99799899949975
1600,6.008004002001002
1601,6.01800900450225
1602,6.028014007003502
1603,6.038019009504751
1604,6.048024012006003
1605,6.058029014507252
1606,6.068034017008504
1607,6.078039019509756
1608,6.088044022011005
1609,6.098049024512257
1610,6.108054027013505
1611,6.118059029514757
1612,6.128064032016006
1613,6.138069034517258
1614,6.14807403701851
1615,6.158079039519759
1616,6.168084042021011
1617,6.17808904452226
1618,6.188094047023512
1619,6.19809904952476
1620,6.2081040520260125
1621,6.218109054527265
1622,6.228114057028513
1623,6.238119059529765
1624,6.248124062031014
1625,6.258129064532266
1626,6.268134067033515
1627,6.278139069534767
1628,6.288144072036019
1629,6.2981490745372675
1630,6.30815407703852
1631,6.318159079539768
1632,6.32816408204102
1633,6.338169084542269
1634,6.348174087043521
1635,6.358179089544773
1636,6.368184092046022
1637,6.378189094547274
1638,6.3881940970485225
1639,6.398199099549775
1640,6.408204102051027
1641,6.418209104552275
1642,6.4282141070535275
1643,6.438219109554776
1644,6.448224112056028
1645,6.458229114557277
1646,6.468234117058529
1647,6.478239119559781
1648,6.48824412206103
1649,6.498249124562282
1650,6.50825412706353
1651,6.5182591295647825
1652,6.528264132066031
1653,6.538269134567283
1654,6.548274137068535
1655,6.558279139569784
1656,6.568284142071036
1657,6.578289144572285
1658,6.588294147073537
1659,6.598299149574785
1660,6.6083041520760375
1661,6.61830915457729
1662,6.628314157078538
1663,6.63831915957979
1664,6.648324162081039
1665,6.658329164582291
1666,6.66833416708354
1667,6.678339169584792
1668,6.688344172086044
1669,6.6983491745872925
1670,6.708354177088545
1671,6.718359179589793
1672,6.728364182091045
1673,6.738369184592294
1674,6.748374187093546
1675,6.758379189594798
1676,6.768384192096047
1677,6.778389194597299
1678,6.7883941970985475
1679,6.7983991995998
1680,6.808404202101052
1681,6.8184092046023
1682,6.8284142071035525
1683,6.838419209604801
1684,6.848424212106053
1685,6.858429214607302
1686,6.868434217108554
1687,6.878439219609806
1688,6.888444222111055
1689,6.898449224612307
1690,6.908454227113555
1691,6.9184592296148075
1692,6.928464232116056
1693,6.938469234617308
1694,6.94847423711856
1695,6.958479239619809
1696,6.968484242121061
1697,6.97848924462231
1698,6.988494247123562
1699,6.99849924962481
1700,7.0085042521260625
1701,7.018509254627315
1702,7.028514257128563
1703,7.038519259629815
1704,7.048524262131064
1705,7.058529264632316
1706,7.068534267133565
1707,7.078539269634817
1708,7.088544272136069
1709,7.0985492746373176
1710,7.10855427713857
1711,7.118559279639818
1712,7.12856428214107
1713,7.138569284642319
1714,7.148574287143571
1715,7.158579289644823
1716,7.168584292146072
1717,7.178589294647324
1718,7.188594297148573
1719,7.198599299649825
1720,7.208604302151073
1721,7.218609304652325
1722,7.228614307153578
1723,7.238619309654826
1724,7.248624312156078
1725,7.258629314657327
1726,7.268634317158579
1727,7.278639319659831
1728,7.28864432216108
1729,7.298649324662332
1730,7.30865432716358
1731,7.318659329664833
1732,7.328664332166081
1733,7.338669334667333
1734,7.348674337168585
1735,7.358679339669834
1736,7.368684342171086
1737,7.378689344672335
1738,7.388694347173587
1739,7.3986993496748354
1740,7.408704352176088
1741,7.41870935467734
1742,7.428714357178588
1743,7.43871935967984
1744,7.448724362181089
1745,7.458729364682341
1746,7.46873436718359
1747,7.478739369684842
1748,7.488744372186094
1749,7.498749374687343
1750,7.508754377188595
1751,7.518759379689843
1752,7.5287643821910955
1753,7.538769384692344
1754,7.548774387193596
1755,7.558779389694848
1756,7.568784392196097
1757,7.578789394697349
1758,7.588794397198598
1759,7.59879939969985
1760,7.608804402201098
1761,7.6188094047023505
1762,7.628814407203603
1763,7.638819409704851
1764,7.648824412206103
1765,7.658829414707352
1766,7.668834417208604
1767,7.678839419709856
1768,7.688844422211105
1769,7.698849424712357
1770,7.7088544272136055
1771,7.718859429714858
1772,7.728864432216106
1773,7.738869434717358
1774,7.7488744372186105
1775,7.758879439719859
1776,7.768884442221111
1777,7.77888944472236
1778,7.788894447223612
1779,7.7988994497248605
1780,7.808904452226113
1781,7.818909454727365
1782,7.828914457228613
1783,7.8389194597298655
1784,7.848924462231114
1785,7.858929464732366
1786,7.868934467233615
1787,7.878939469734867
1788,7.888944472236119
1789,7.898949474737368
1790,7.90895447723862
1791,7.918959479739868
1792,7.9289644822411205
1793,7.938969484742369
1794,7.948974487243621
1795,7.958979489744873
1796,7.968984492246122
1797,7.978989494747374
1798,7.988994497248623
1799,7.998999499749875
1800,8.009004502251123
1801,8.019009504752376
1802,8.029014507253628
1803,8.039019509754876
1804,8.049024512256128
1805,8.059029514757377
1806,8.069034517258629
1807,8.079039519759878
1808,8.08904452226113
1809,8.099049524762382
1810,8.10905452726363
1811,8.119059529764883
1812,8.129064532266131
1813,8.139069534767383
1814,8.149074537268636
1815,8.159079539769884
1816,8.169084542271136
1817,8.179089544772385
1818,8.189094547273637
1819,8.199099549774886
1820,8.209104552276138
1821,8.21910955477739
1822,8.229114557278638
1823,8.23911955977989
1824,8.249124562281139
1825,8.259129564782391
1826,8.26913456728364
1827,8.279139569784892
1828,8.289144572286144
1829,8.299149574787393
1830,8.309154577288645
1831,8.319159579789893
1832,8.329164582291146
1833,8.339169584792394
1834,8.349174587293646
1835,8.359179589794898
1836,8.369184592296147
1837,8.379189594797399
1838,8.389194597298648
1839,8.3991995997999
1840,8.409204602301148
1841,8.4192096048024
1842,8.429214607303653
1843,8.439219609804901
1844,8.449224612306153
1845,8.459229614807402
1846,8.469234617308654
1847,8.479239619809903
1848,8.489244622311155
1849,8.499249624812407
1850,8.509254627313656
1851,8.519259629814908
1852,8.529264632316156
1853,8.539269634817408
1854,8.54927463731866
1855,8.55927963981991
1856,8.569284642321161
1857,8.57928964482241
1858,8.589294647323662
1859,8.59929964982491
1860,8.609304652326163
1861,8.619309654827415
1862,8.629314657328663
1863,8.639319659829916
1864,8.649324662331164
1865,8.659329664832416
1866,8.669334667333665
1867,8.679339669834917
1868,8.68934467233617
1869,8.699349674837418
1870,8.70935467733867
1871,8.719359679839918
1872,8.72936468234117
1873,8.73936968484242
1874,8.749374687343671
1875,8.759379689844923
1876,8.769384692346172
1877,8.779389694847424
1878,8.789394697348673
1879,8.799399699849925
1880,8.809404702351173
1881,8.819409704852426
1882,8.829414707353678
1883,8.839419709854926
1884,8.849424712356178
1885,8.859429714857427
1886,8.86943471735868
1887,8.879439719859928
1888,8.88944472236118
1889,8.899449724862432
1890,8.90945472736368
1891,8.919459729864933
1892,8.929464732366181
1893,8.939469734867433
1894,8.949474737368682
1895,8.959479739869934
1896,8.969484742371186
1897,8.979489744872435
1898,8.989494747373687
1899,8.999499749874936
1900,9.009504752376188
1901,9.01950975487744
1902,9.029514757378688
1903,9.03951975987994
1904,9.04952476238119
1905,9.059529764882441
1906,9.06953476738369
1907,9.079539769884942
1908,9.089544772386194
1909,9.099549774887443
1910,9.109554777388695
1911,9.119559779889943
1912,9.129564782391196
1913,9.139569784892444
1914,9.149574787393696
1915,9.159579789894948
1916,9.169584792396197
1917,9.17958979489745
1918,9.189594797398698
1919,9.19959979989995
1920,9.209604802401198
1921,9.21960980490245
1922,9.229614807403703
1923,9.239619809904951
1924,9.249624812406203
1925,9.259629814907452
1926,9.269634817408704
1927,9.279639819909953
1928,9.289644822411205
1929,9.299649824912457
1930,9.309654827413706
1931,9.319659829914958
1932,9.329664832416206
1933,9.339669834917459
1934,9.349674837418707
1935,9.35967983991996
1936,9.369684842421211
1937,9.37968984492246
1938,9.389694847423712
1939,9.39969984992496
1940,9.409704852426213
1941,9.419709854927465
1942,9.429714857428714
1943,9.439719859929966
1944,9.449724862431214
1945,9.459729864932466
1946,9.469734867433715
1947,9.479739869934967
1948,9.48974487243622
1949,9.499749874937468
1950,9.50975487743872
1951,9.519759879939969
1952,9.52976488244122
1953,9.53976988494247
1954,9.549774887443721
1955,9.559779889944974
1956,9.569784892446222
1957,9.579789894947474
1958,9.589794897448723
1959,9.599799899949975
1960,9.609804902451224
1961,9.619809904952476
1962,9.629814907453728
1963,9.639819909954976
1964,9.649824912456229
1965,9.659829914957477
1966,9.66983491745873
1967,9.679839919959978
1968,9.68984492246123
1969,9.699849924962482
1970,9.70985492746373
1971,9.719859929964983
1972,9.729864932466231
1973,9.739869934967484
1974,9.749874937468732
1975,9.759879939969984
1976,9.769884942471236
1977,9.779889944972485
1978,9.789894947473737
1979,9.799899949974986
1980,9.809904952476238
1981,9.819909954977486
1982,9.829914957478739
1983,9.83991995997999
1984,9.84992496248124
1985,9.859929964982491
1986,9.86993496748374
1987,9.879939969984992
1988,9.889944972486244
1989,9.899949974987493
1990,9.909954977488745
1991,9.919959979989994
1992,9.929964982491246
1993,9.939969984992494
1994,9.949974987493746
1995,9.959979989994999
1996,9.969984992496247
1997,9.9799899949975
1998,9.989994997498748
1999,10.0
